business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps
107156,PARIES,5490   Chemin Queen-Mary ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20180226,45.48135,-73.63108,294552.7,5037944.49,"45.4814006,-73.6308464"
107157,LA GRANGE GOURMANDE,452   Place Jacques-Cartier ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140620,45.508,-73.553685,300605.11,5040899.12,"45.5079207,-73.5536963"
107158,ALIMENTS SANO,6795   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20191015,45.503199,-73.637407,294062.19,5040373.36,"45.5024515,-73.6240158"
107159,PIZZA PIZZA,14860   Boulevard Pierrefonds ,Pierrefonds,"Québec, Canada",Restaurant mets pour emporter,Ouvert,20131127,45.484367,-73.859113,276727.44,5038334.08,"45.4838096,-73.8587473"
107203,ROSALIE BAR ET GRILL,1232   Rue Montagne ,Montréal,"Québec, Canada",Restaurant,Fermé,20131106,45.497673,-73.574594,298970.24,5039752.75,"45.4974007,-73.5747673"
107204,AMISTAD CYBERCAFE,5502   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Restaurant,Ouvert,20140804,45.58132,-73.580763,298497.45,5049049.06,"45.5812729,-73.5804671"
107205,DEPANNEUR DE LA VILLANELLE,6180   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Épicerie,Ouvert,20141209,45.589112,-73.577446,298757.11,5049914.71,"45.5889837,-73.5771427"
107236,RESTAURANT PERSEPOLIS,78   Rue Centrale ,LaSalle,"Québec, Canada",Restaurant,Fermé,20150424,45.423079,-73.650742,293003.47,5031471.47,"45.4229829,-73.6509443"
107237,CONCESSION GT,6445   Avenue Monkland ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20140314,45.466542,-73.631017,294554.89,5036298.78,"45.4663984,-73.6322919"
107270,LA SHOP A BIERE,176   Rue Jean-Talon Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20140122,45.535999,-73.616585,295694.66,5044015.82,"45.5359359,-73.616416"
107271,CAFE GADIRIA,7000  104-105 Avenue Parc ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20161205,45.529685,-73.619812,295441.62,5043314.55,"50.4153631,3.9090354"
107272,TRAITEUR MAHI MAHI,1711   Rue Thierry ,LaSalle,"Québec, Canada",Traiteur,Fermé,20140217,45.436261,-73.624736,295040.85,5032932.94,"45.4363389,-73.6240992"
107273,CHEZ RAFFINO,4742   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20141118,45.495558,-73.611158,296112.33,5039521.05,"45.5024515,-73.6240158"
107274,STUDIO RESPIRE 2012 (LE KITCHEN),2621   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20150708,45.482516,-73.575891,298867.26,5038068.48,"45.482501,-73.5762154"
107275,MARCHE LUMY,997   Avenue Ogilvy ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20161018,45.525365,-73.627446,294844.5,5042835.39,"45.5254778,-73.6275459"
108527,MEAT AND FIRE,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20160828,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108528,TWINS DELIGHTS,5440   Avenue Royalmount ,Mont-Royal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé,20180803,45.496757,-73.663279,292039.01,5039661.25,"45.4967479,-73.6627535"
108530,DEPANNEUR DU COIN # 7,10741   Boulevard Pie-IX ,Montréal-Nord,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20190502,45.589713,-73.636006,294187.97,5049987.58,"45.5900494,-73.6360189"
108531,CASSE-CROUTE DELICE ANTILLAIS,6101   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Casse-croûte,Fermé,20170825,,,,,"45.6087638,-73.6149566"
108535,CAFE DEPOT,350   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20181022,45.502285,-73.558622,300218.85,5040264.22,"45.502178,-73.5585066"
108536,CAFE SECOND CUP,1648   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20171204,45.532249,-73.575214,298925.35,5043595.28,
108537,TABAGIE GATEWAY,505  747 Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Épicerie,Fermé,20150526,45.514683,-73.559643,300140.07,5041642.1,"45.5202567,-73.5545203"
108540,CASSE-CROUTE DU MARCHE HAWAI,9204   Boulevard Pie-IX ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20220526,45.580249,-73.622663,295227.49,5048934.2,"45.5802138,-73.6246668"
108541,RESTAURANT LESAGE,2855   Boulevard Henri-Bourassa Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20150212,45.58131,-73.651449,292981.29,5049055.95,"45.5812466,-73.651679"
108542,NAUTILUS PLUS,1431   Rue Saint-André ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20150605,45.516431,-73.558244,300249.58,5041836.31,"45.5167063,-73.5585502"
108543,MULTIMAGS,400   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Épicerie,Fermé,20150605,45.513828,-73.560403,300080.65,5041547.18,"45.5137167,-73.5587375"
108544,CREMERIE DU BON-BON PLAISIR,2578   Rue Des Ormeaux ,Montréal,"Québec, Canada",Bar laitier,Fermé changement d'exploitant,20150527,45.601864,-73.521028,303159.6,5051329.18,"45.6017665,-73.5212737"
108550,PATISSERIE CHE CHURRO (EVS),6543   Avenue Somerled ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.467413,-73.638597,293962.38,5036396.57,"45.467558,-73.6387336"
108551,ANANCY RESTAURANT (EVS),6587   Avenue Somerled ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.466892,-73.639014,293929.67,5036338.79,"45.4670516,-73.6391913"
108568,GROUPE GESTION MULTIFORCES (ROULOTTES),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108570,WINNERS #93,2101   Avenue Dollard ,LaSalle,"Québec, Canada",Magasin à rayons,Ouvert,20140625,45.431225,-73.635446,294202.02,5032374.62,"45.4327867,-73.6343722"
108571,WINNERS #56,815   Rue Chabanel Ouest,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20140625,45.535153,-73.656175,292602.51,5043927.05,"45.5358701,-73.6569304"
108572,WINNERS #61,6801  J006D Autoroute Transcanadienne ,Pointe-Claire,"Québec, Canada",Magasin à rayons,Ouvert,20140625,,,,,"45.5967307,-73.5735081"
108573,SEMOLINA TRAITEUR ET CAFETERIA URBAINE,8500   Boulevard Parkway ,Anjou,"Québec, Canada",Restaurant,Ouvert,20140625,45.613656,-73.563726,299829.81,5052641.4,"45.6135215,-73.5646735"
108574,BISTRO IL CENTRO DA CARLO,8370   Boulevard Lacordaire ,St-Léonard,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20171025,45.586353,-73.59612,297299.68,5049609.68,"45.5854468,-73.5970911"
108575,OMNI CAFE,2375   Autoroute Transcanadienne ,Pointe-Claire,"Québec, Canada",Restaurant service rapide,Fermé,20150127,,,,,"45.5967307,-73.5735081"
108576,A&W,655   Avenue Président-Kennedy ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20180724,45.504544,-73.572396,299142.68,5040516.23,"30.4234549,-9.5959417"
108577,LE PLANETE,1451   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150506,45.520546,-73.55425,300561.87,5042293.39,"45.5207163,-73.5543441"
108585,RESTAURANT APELIA (EVS),3145   Rue Jarry Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20191016,45.562517,-73.610711,296157.47,5046962.23,"45.5627155,-73.6108727"
108586,RESTO MOBILE (PLAQUE L620853),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181018,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108587,EXPRESS DELI ED #440,4545   Avenue Pierre-De Coubertin ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20160330,45.558,-73.548931,300979.96,5046455.4,"45.5577983,-73.5516458"
108588,ROSALBA RINCON (EVS),6440   Rue Viau ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20150330,45.570977,-73.571731,299201.24,5047898.89,"45.5707819,-73.5718198"
108595,RESTAURANT JARGO,10   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20170705,45.512042,-73.569638,299358.97,5041349.23,"45.5121837,-73.5692112"
108598,GARDERIE LES TROIS GAMINES,575   Rue Legendre Est,Montréal,"Québec, Canada",Garderie,Fermé changement d'exploitant,20240506,45.548963,-73.644774,293495.68,5045460.19,"45.5489292,-73.6450607"
108600,3 B INC.,7680   Rue Colbert ,St-Léonard,"Québec, Canada",Événements spéciaux,Fermé,20170519,45.572747,-73.594465,297427.05,5048097.41,"45.5727631,-73.5950459"
108601,BANDEJA PAISA,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20150330,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108603,RESTAURANT DAGWOODS N.D.G.,6969   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20241029,45.459637,-73.636646,294113.47,5035532.15,"45.4599941,-73.6363459"
108604,RESTAURANT MI BOHIO LATINO,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108605,RESTO LARIMAR (EVS),1190   Rue Bélanger ,Montréal,"Québec, Canada",Événements spéciaux,Fermé changement d'exploitant,20160715,45.54159,-73.607846,296378.04,5044636.28,"45.5413809,-73.6077498"
108606,JEAN-RONY NICOLAS,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108607,MARCHE FELIX (EVS),1220   Rue Bélanger ,Montréal,"Québec, Canada",Événements spéciaux,Fermé changement d'exploitant,20160321,45.541989,-73.607486,296406.17,5044680.5,"45.5419748,-73.6072389"
108608,DOMAINE &VINS GELINAS INC.,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181022,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108609,PANNIZZA,914   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20240923,45.503276,-73.57514,298928.15,5040375.52,"45.5032123,-73.5749951"
108610,TOMATE BASILIC (EVS),12585   Rue Sherbrooke Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20171027,45.650598,-73.511616,303894.61,5056744.98,"45.6511024,-73.5119526"
107251,RESTAURANT DUMPLING SHOP,3575  5604 Avenue Parc ,Montréal,"Québec, Canada",Restaurant,Ouvert,20140724,45.510337,-73.575494,298901.19,5041160.23,"49.5121193,5.8938159"
107232,RESTAURANT LYLA,431   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20170726,45.52939,-73.622826,295206.11,5043282.15,"45.5294605,-73.6231413"
107250,RESTAURANT BBQ MOJO,9269   Boulevard Saint-Michel ,Montréal,"Québec, Canada",Restaurant,Fermé,20150209,45.573514,-73.631494,294537.13,5048186.71,"45.5737963,-73.6315316"
107252,DSF-COMPLEXE DESJARDINS #2055,150   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Cafétéria,Fermé,20150916,45.507937,-73.565506,299681.38,5040892.75,"45.5074564,-73.5644254"
107256,SUBWAY,1000  R-15 Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20221122,45.502728,-73.575676,298886.15,5040314.61,"45.4613581,-73.6334389"
107257,CAFE-LA-THE,460  GR1 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20150515,45.505137,-73.567947,299490.41,5040581.81,
107258,ALLO MON COCO,46 D  Boulevard Brunswick ,Pointe-Claire,"Québec, Canada",Restaurant,Ouvert,20130415,45.482442,-73.797575,281537.24,5038100.55,"45.479779,-73.8047653"
107259,RESTAURANT TRIPOLI,11991   Boulevard Gouin Ouest,Pierrefonds,"Québec, Canada",Restaurant,Fermé,20140715,45.507079,-73.825578,279359.2,5040846.91,"45.5070466,-73.826443"
107260,SHAWARMAZ CUISINE LIBANAISE,1206   Rue Peel ,Montréal,"Québec, Canada",Restaurant,Fermé,20240501,45.499612,-73.572038,299170.18,5039968.1,"45.4994351,-73.5721105"
107261,TABATOUT BELL TOUR,1001  C-02 Boulevard Robert-Bourassa ,Montréal,"Québec, Canada",Épicerie,Fermé,20220926,45.500654,-73.564784,299737.14,5040083.37,"45.501103,-73.5656106"
107263,AU PAIN DORÉ,1000  R-6 Rue De La Gauchetière Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20141124,45.498531,-73.566914,299570.54,5039847.63,"45.5006614,-73.5653517"
107294,AGENCE POUR VOUS SERVIR ENR.,605  210 Rue Wolfe ,Montréal,"Québec, Canada",Traiteur,Fermé,20150914,45.514952,-73.550195,300878.26,5041671.5,"45.5199617,-73.5611164"
107313,BOMBARDIER AERONAUTIQUE-PLAN 3 #1018 VENDING,500   Chemin Côte-Vertu ,Dorval,"Québec, Canada",Distributrice automatique,Fermé,20160802,45.474944,-73.73216,286648.57,5037250.36,
107314,SUSHITAXI,1744   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20160520,45.488584,-73.568407,299452.87,5038742.23,"45.4885321,-73.5682833"
107315,RESTO-BAR CHOPS,5322   Chemin Queen-Mary ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20190501,45.48307,-73.629513,294675.52,5038135.38,"45.4830813,-73.6293183"
107316,"CABANA POULET, LA KUSINA TRAITEUR",5343   Chemin Queen-Mary ,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé,20140818,45.482804,-73.629906,294644.74,5038105.86,"45.4830889,-73.6299011"
107317,CRAZY ABOUT CUPCAKES,5128   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20140902,45.475947,-73.60694,296439.04,5037341.21,"45.4758911,-73.606745"
107318,CAFE CHIMERA,5768   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20170209,45.470058,-73.616795,295667.59,5036687.86,"45.4699443,-73.6165443"
107320,ALIMENTARUS IMPORT EXPORT,8220   Rue Pascal-Gagnon ,St-Léonard,"Québec, Canada",Entrepôt de produits mixtes,Sous inspection fédérale,20141211,45.599501,-73.581349,298453.73,5051069.59,"45.5992083,-73.5817089"
107337,RESTAURANT PHO CHIEU TIM,433   Rue Bélanger ,Montréal,"Québec, Canada",Restaurant,Fermé,20160212,45.537669,-73.611443,296096.51,5044200.91,"45.5377718,-73.611568"
107353,MES PREMIERS AMIS,4901   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Garderie,Ouvert,20140715,45.55669,-73.530189,302443.1,5046309.09,"45.5568635,-73.5304447"
107354,GARDERIE LE CRISTAUX MAGIQUES,3401   Rue Ontario Est,Montréal,"Québec, Canada",Garderie,Fermé changement d'exploitant,20240716,45.543052,-73.546076,301201.88,5044794.05,"45.5431314,-73.5462052"
107355,LES DIAMANTS DE SOMERLED,6263   Avenue Somerled ,Montréal,"Québec, Canada",Garderie,Ouvert,20140515,45.470956,-73.635279,294222.49,5036789.93,"45.4709363,-73.6357801"
107356,GARDERIE EDUCATIVE LES PETITS LAURIERS,1375  201 Avenue Laurier Est,Montréal,"Québec, Canada",Garderie,Ouvert,20131209,45.533711,-73.583538,298275.35,5043758.37,"45.5251275,-73.5911737"
107357,GARDERIE EDUCATIVE 1-2-3...GEANT,8663   Avenue Chaumont ,Anjou,"Québec, Canada",Garderie,Ouvert,20140505,45.610174,-73.54744,301099.77,5052253.53,"45.6102477,-73.5477464"
107358,RESIDENCE HAVRE ROSEMONT 6294,2870   Boulevard Rosemont ,Montréal,"Québec, Canada",Résidence de personnes âgées,Ouvert,20131126,45.550186,-73.583033,298316.69,5045589.22,"45.5500725,-73.5827619"
107359,GARDERIE EDUCATIVE CHAMPS D'ENFANCE,9270   Boulevard Lacordaire ,St-Léonard,"Québec, Canada",Garderie,Fermé,20180411,45.597037,-73.609754,296237.42,5050798.42,"45.5968376,-73.6102159"
107360,GARDERIE CYMA,6157   Rue Bélanger ,St-Léonard,"Québec, Canada",Garderie,Ouvert,20140620,45.585752,-73.570265,299317.13,5049540.74,"45.5857751,-73.5705498"
107361,PARCOURS DES PETITS MATELOTS,3061   Rue Bélanger ,Montréal,"Québec, Canada",Garderie,Ouvert,20140606,45.555566,-73.59552,297342.43,5046188.22,"45.555886,-73.5956532"
107362,GARDERIE EDUCATIVE LES BEAUX SOURIRES,7950   Rue Marseille ,Montréal,"Québec, Canada",Garderie,Ouvert,20140502,45.595446,-73.530694,302405.35,5050616.19,"45.5954101,-73.5304007"
107363,GARDERIE LES PETITS HARVARD,5040   Rue Wellington ,Verdun,"Québec, Canada",Garderie,Ouvert,20140430,45.455566,-73.567663,299508.0,5035072.98,
107364,GARDERIE LEONARDO DA VINVI KINDERGARTEN,8455   Avenue Joliot-Curie ,Montréal,"Québec, Canada",Garderie,Fermé,20210416,45.637423,-73.583203,298313.47,5055284.12,"45.6348783,-73.5865542"
107395,CAFE VOX,5891 A  Avenue Victoria ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20140512,45.493415,-73.635504,294209.13,5039285.79,"45.4935009,-73.6352945"
107396,VICTORIA STAR,5899 A  Avenue Victoria ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20200310,45.493475,-73.635639,294198.57,5039292.52,"45.4935902,-73.6353785"
107397,LES 3 BRASSEURS,46 A  Boulevard Brunswick ,Pointe-Claire,"Québec, Canada",Brasserie,Ouvert,20140603,45.482442,-73.797575,281537.24,5038100.55,"45.479779,-73.8047653"
107398,RESTAURANT ANEMONE,271   Rue Saint-Zotique Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20150113,45.528768,-73.616058,295734.65,5043212.21,"45.5288183,-73.6161159"
107401,PIZZA PIZZA #322,4911   Boulevard Sources ,Pierrefonds,"Québec, Canada",Restaurant,Ouvert,20131203,45.505982,-73.819028,279870.54,5040722.99,"45.5060465,-73.818692"
108273,TOMIO SUSHI,2190   Rue Ontario Est,Montréal,"Québec, Canada",Traiteur,Fermé,20200312,45.529356,-73.556142,300414.8,5043272.58,"45.5292095,-73.5560653"
108275,AILES BUFFALO BILL,232   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20171123,45.532117,-73.620652,295376.37,5043584.91,"45.5320156,-73.6204469"
108278,FRUITERIE SOLEIL,421   Rue Église ,Verdun,"Québec, Canada",Épicerie avec préparation,Fermé,20141030,45.462882,-73.56928,299382.23,5035886.11,"45.861953,-70.6221636"
108279,C'EST LA VIE MARCHE BIO,5327   Avenue Parc ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20171030,45.521372,-73.600343,296961.13,5042388.65,"45.5215271,-73.6000184"
108280,FRITE ALORS,680   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20200818,45.50296,-73.570004,299329.43,5040340.04,"45.502818,-73.5697944"
108288,DOUBLE PIZZA,1453   Avenue Van Horne ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20230303,45.519619,-73.615668,295763.66,5042195.46,"45.5196631,-73.6158633"
108289,RESTAURANT I LOVE SUSHI,4108   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Ouvert,20141201,45.521135,-73.576716,298806.88,5042360.25,"45.5210399,-73.5769327"
108290,PROVIGO #8801,3421   Avenue Parc ,Montréal,"Québec, Canada",Supermarché,Fermé changement d'exploitant,20150714,45.508687,-73.571958,299177.35,5040976.57,"45.508921,-73.571501"
108291,PRESSE CAFE SAINT-JAMES,457   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20170116,45.505052,-73.568022,299484.53,5040572.3,"45.5054026,-73.568731"
108292,CAFE BISTRO T,3461   Avenue Parc ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20141114,45.509105,-73.572855,299107.29,5041023.05,"-4.4021206,15.3227777"
108310,BAR LE ROI,1   Avenue Casino ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20140528,45.507368,-73.526036,302765.58,5040827.82,"50.022742,1.316718"
108311,BAR LE POKER,1   Avenue Casino ,Montréal,"Québec, Canada",Restaurant,Ouvert,20230717,45.507368,-73.526036,302765.58,5040827.82,"50.022742,1.316718"
108312,BAR LA DAME,1   Avenue Casino ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20140528,45.507368,-73.526036,302765.58,5040827.82,"50.022742,1.316718"
108313,BAR LE VALET,1   Avenue Casino ,Montréal,"Québec, Canada",Restaurant,Ouvert,20140528,45.507368,-73.526036,302765.58,5040827.82,"50.022742,1.316718"
108316,DYNASTY ST-MATHIEU,1441   Rue Saint-Mathieu ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20141127,45.494239,-73.579969,298549.75,5039371.5,"45.4944677,-73.5799879"
108317,DELICIEUX EXPRESS,1439   Rue Saint-Mathieu ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20170828,45.494201,-73.579904,298554.81,5039367.29,"45.4944176,-73.5799354"
108318,RESTAURANT FUSION,7500  24 Boulevard Galeries-d'Anjou ,Anjou,"Québec, Canada",Restaurant,Fermé,20181204,45.598093,-73.566074,299645.28,5050912.02,
108319,DEPANNEUR BON DELICE,5970   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20150821,45.586743,-73.579139,298624.81,5049651.53,"45.5865986,-73.5788551"
108320,LE FOUR DE LA POINTE,2432   Rue Châteauguay ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20150331,45.478877,-73.566934,299567.14,5037663.38,"45.4787615,-73.5668766"
108321,MAXI ET CIE JEAN-TALON OUEST 4558,375   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Supermarché,Ouvert,20141125,45.530645,-73.621942,295275.39,5043421.48,"45.5307137,-73.6225451"
108322,BOUCHERIE EL FARAH,2892   Rue Goyer ,Montréal,"Québec, Canada",Boucherie,Ouvert,20140528,45.510175,-73.630202,294626.54,5041147.65,"45.5099071,-73.6302083"
108323,ZIBO GRIFFINTOWN,90   Rue Peel ,Montréal,"Québec, Canada",Restaurant,Ouvert,20141112,45.493065,-73.556807,300360.0,5039239.58,"45.4929534,-73.5569777"
108324,MAXI MTL BEDFORD,6825   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Supermarché,Ouvert,20140808,45.503444,-73.637806,294031.07,5040400.63,"45.5024515,-73.6240158"
108340,BELL-DORVAL #43093,200   Boulevard Bouchard ,Dorval,"Québec, Canada",Cafétéria,Fermé,20220531,45.445892,-73.72748,287005.35,5034020.8,"45.4441558,-73.7260299"
108341,DEPANNEUR DELMAR,477   Avenue Delmar ,Pointe-Claire,"Québec, Canada",Épicerie avec préparation,Ouvert,20140916,45.464844,-73.801418,281229.45,5036145.93,"45.465347,-73.8013202"
108342,DEPANNEUR FAIRVIEW,1000  30 Boulevard Saint-Jean ,Pointe-Claire,"Québec, Canada",Épicerie,Ouvert,20140526,45.469848,-73.831618,278870.11,5036711.37,"45.4899795,-73.8505738"
108343,PROVIGO LE MARCHE,16900   Autoroute Transcanadienne ,Kirkland,"Québec, Canada",Supermarché,Fermé changement d'exploitant,20240319,,,,,"45.5967307,-73.5735081"
108344,ROSARIO PIZZERIA,9580   Boulevard Gouin Est,Montréal,"Québec, Canada",Restaurant,Fermé,20150601,45.658767,-73.57274,299131.32,5057655.33,"45.6586147,-73.5725966"
108345,ESSO,10433   Boulevard Pie-IX ,Montréal-Nord,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20210505,45.587038,-73.633125,294412.31,5049689.87,"45.58739,-73.6330384"
108346,RESTAURANT MAKKAH,360  04 Rue Jean-Talon Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20160513,45.537937,-73.614781,295835.83,5044231.03,"45.557239,-73.5991092"
108347,DEPANNEUR BELANGER XL,3600   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie,Ouvert,20141209,45.548292,-73.555186,300490.87,5045376.84,"45.5480403,-73.554877"
108348,PAS DE COCHON DANS MON SALON (PLAQUE L605902),2325  200 Rue Dandurand ,Montréal,"Québec, Canada",Camion-cuisine,Fermé changement d'exploitant,20170919,45.542874,-73.58225,298377.01,5044776.56,"45.5551558,-73.5742642"
108349,CREMY PATISSERIE (PLAQUE L610916-2),2202   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Camion-cuisine,Ouvert,20190307,45.536546,-73.571133,299244.53,5044072.47,
108350,LA PRETZELLERIA,4051   Rue Saint-André ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé,20150430,45.523339,-73.57382,299033.35,5042604.97,"45.5234176,-73.573707"
107290,POPEYE'S SUPPLEMENTS VILLE ST-LAURENT,1999   Boulevard Marcel-Laurin ,St-Laurent,"Québec, Canada",Aliments naturels,Ouvert,20131118,45.518904,-73.702069,289013.53,5042129.28,"45.5187595,-73.7003848"
107291,ALIMENTS ALMONDO,3000   Rue Diab ,St-Laurent,"Québec, Canada",Traiteur,Fermé,20150122,45.495848,-73.751181,285168.69,5039577.9,"45.4954412,-73.7505751"
107300,STARBUCKS #19165,1233   Avenue Greene ,Westmount,"Québec, Canada",Restaurant,Fermé,20200618,45.486457,-73.588478,297883.74,5038507.45,"45.4866443,-73.5883645"
107301,RESTAURANT MC DONALD'S,7003   Chemin Côte-Saint-Luc ,Côte Saint-Luc,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20220201,45.465939,-73.653495,292797.08,5036234.96,"45.4703124,-73.6644623"
107302,RESTAURANT PAOLO GATTUSO (HOTEL BESTWESTERN),13000   Autoroute Côte-de-Liesse ,Dorval,"Québec, Canada",Restaurant,Fermé,20170605,,,,,"45.4972568,-73.6739719"
107303,LE KEG STEAKHOUSE & BAR,6815  F017 Autoroute Transcanadienne ,Pointe-Claire,"Québec, Canada",Restaurant,Ouvert,20140403,,,,,"45.5967307,-73.5735081"
107304,JUBILANT HOLLISTERSTIER (CAFETERIA),16751   Autoroute Transcanadienne ,Kirkland,"Québec, Canada",Cafétéria,Fermé changement d'exploitant,20181010,,,,,"45.5967307,-73.5735081"
107305,TRAITEUR BAILEY'S CUISINE,21000   Autoroute Transcanadienne ,Baie D'Urfé,"Québec, Canada",Cafétéria,Fermé changement d'exploitant,20180125,,,,,"45.4212989,-73.9262663"
107306,ECOLE LEVIS SAUVE,655   Rue Willibrord ,Verdun,"Québec, Canada",École/mesures alimentaires,Fermé,20140415,45.459447,-73.572092,299161.95,5035504.54,"45.4599265,-73.5722318"
107308,FUMOIR SAINT DAMIEN,4301   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Fermé,20150319,45.552601,-73.539741,301697.11,5045854.97,"45.5526515,-73.5398847"
