id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie,gps
9673,127621,20240115,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","292 Rue Sainte-Catherine Ouest, Montréal, Québec",20241213,5 SENSES,1800,9424-9935 QUEBEC INC.,Montréal,Ouvert,20230727,Restaurant,"45.5067029,-73.5663396"
9416,127621,20230824,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","292 Rue Sainte-Catherine Ouest, Montréal, Québec",20240522,5 SENSES,1500,9424-9935 QUEBEC INC.,Montréal,Ouvert,20230727,Restaurant,"45.5067029,-73.5663396"
9779,128014,20240319,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","4334 Boul. Henri-Bourassa Est, Montréal-Nord, Québec",20241220,PIZZA LE REGAL,400,9395-5631 QUEBEC INC.,Montréal-Nord,Fermé changement d'exploitant,20241205,Restaurant,"45.5981073,-73.6400255"
10112,128075,20240808,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","2310 Rue Ontario Est, Montréal, Québec",20250618,MORIAH EPICERIE,1300,9488-0572 QUEBEC INC.,Montréal,Ouvert,20230829,Épicerie avec préparation,"45.5305718,-73.5547358"
9620,127646,20231116,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","5550 Av. de Monkland, Montréal, Québec",20240916,SECOND CUP,400,CUNHA INC.,Montréal,Fermé,20240919,Restaurant,"45.4759582,-73.6221849"
10098,128043,20240729,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","376A Av. du Mont-Royal Est, Montréal, Québec",20250307,PRESOTEA (MONT-ROYAL),400,9469-7638 QUEBEC INC.,Montréal,Ouvert,20231108,Restaurant,"45.5348644,-73.5727345"
9528,128212,20231018,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","4549 Rue Jarry Est, St-Léonard, Québec",20241121,RESTAURANT PHO MAI,800,9398-0332 QUEBEC INC.,St-Léonard,Ouvert,20230913,Restaurant,"45.5762683,-73.5990917"
9832,128305,20240409,"Le récurage des surfaces du matériel, de l'équipement, des ustensiles et des contenants qui entrent en contact direct avec les produits doit se faire au moyen d'un instrument ou tampon non métallique.","2600 Rue Saint-Patrick, Montréal, Québec",20250321,SHUSHUTO BAR A RAMEN + TAPAS,500,9446-5655 QUEBEC INC.,Montréal,Ouvert,20230926,Restaurant,"45.4795897,-73.5717606"
9632,128312,20231130,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","370 Rue Marie-Anne Est, Montréal, Québec",20241128,CAFE TUYO,1400,9487-7172 QUEBEC INC.,Montréal,Fermé,20241107,Restaurant,"45.5226543,-73.5806826"
9967,128167,20240523,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1929 Rue Sainte-Catherine Ouest, Montréal, Québec",20241218,MAI XIANG YUAN,1000,9470-8476 QUEBEC INC.,Montréal,Ouvert,20230911,Restaurant,"45.492538,-73.5809658"
9746,128258,20240201,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"434 Rue Jarry Est, Montréal, Québec",20240926,AHI POKÉ JARRY,1000,9419-8207 QUEBEC INC.,Montréal,Ouvert,20230919,Restaurant,"45.5430728,-73.6287276"
9493,128258,20231024,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","434 Rue Jarry Est, Montréal, Québec",20240515,AHI POKÉ JARRY,500,9419-8207 QUEBEC INC.,Montréal,Ouvert,20230919,Restaurant,"45.5430728,-73.6287276"
10497,131177,20250129,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"150 Rue Sainte-Catherine Ouest, Montréal, Québec",20250306,PATISSERIE BON BON,1000,9511-8352 QUEBEC INC.,Montréal,Ouvert,20241223,Pâtisserie/Boulangerie,"45.5074564,-73.5644254"
9977,128457,20240429,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"795 Rue Legendre Est, Montréal, Québec",20241218,AMARA AHUNTSIC,1000,AMARA AHUNTSIC INC.,Montréal,Ouvert,20231025,Restaurant,"45.5513517,-73.6436781"
9098,19715,20230317,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","886 Rue Jean-Talon Ouest, Montréal, Québec",20240425,PATISSERIE INTERNATIONALE,1200,"VOURDAKIS, KONSTANTINOS",Montréal,Ouvert,19930426,Pâtisserie/Boulangerie,"45.5255726,-73.6248469"
10141,128670,20240823,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","222 Mtée de Liesse, St-Laurent, Québec",20250307,JONNYBOY CASSE-CROUTE,400,9454-6140 QUEBEC INC.,St-Laurent,Ouvert,20240521,Restaurant,
9742,126263,20240130,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"3832 Boul. de la Côte-Vertu, St-Laurent, Québec",20241213,HANG TIME PIZZA,1000,9454-6140 QUEBEC INC.,St-Laurent,Ouvert,20221202,Restaurant,"45.4913747,-73.7073459"
10106,128631,20240725,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4690 Boul. des Sources, Dollard-des-Ormeaux, Québec",20250307,TANDOURI ET GRILLE,1000,9501-4304 QUEBEC INC.,Dollard-des-Ormeaux,Ouvert,20231204,Restaurant,"45.5013263,-73.8154827"
9565,125833,20231025,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4740 Boul. Saint-Jean, Pierrefonds, Québec",20231205,TACOS DON RIGO,1000,TACOS DON RIGO INC.,Pierrefonds,Ouvert,20220908,Restaurant,"45.4879269,-73.850281"
8930,125837,20221004,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","3704 Rue Notre-Dame Ouest, Montréal, Québec",20230921,RESTAURANT GOLDEN THALI,1500,RESTAURANT GOLDEN THALI INC.,Montréal,Fermé changement d'exploitant,20230428,Restaurant,"45.4791908,-73.5814684"
9963,127288,20240516,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","360 Rue Saint-Viateur Ouest, Montréal, Québec",20241129,NEW OINEG/ 9488-3550 QUEBEC INC..,1000,9488-3550 QUEBEC INC.,Montréal,Ouvert,20230530,Traiteur,"45.5234738,-73.6010687"
9778,127288,20240308,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","360 Rue Saint-Viateur Ouest, Montréal, Québec",20250325,NEW OINEG/ 9488-3550 QUEBEC INC..,1000,9488-3550 QUEBEC INC.,Montréal,Ouvert,20230530,Traiteur,"45.5234738,-73.6010687"
9349,127427,20230802,"Nul ne peut, sans être titulaire d'un permis en vigueur, exploiter un lieu ou un véhicule où est exercée l'activité de restaurateur.
","138 Av. Atwater, Montréal, Québec",20240527,BOBA BOBA,5000,9400-7531 QUEBEC INC.,Montréal,Ouvert,20230621,Marché public,"45.4785346,-73.5760482"
9465,127427,20230929,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","138 Av. Atwater, Montréal, Québec",20241021,BOBA BOBA,400,9400-7531 QUEBEC INC.,Montréal,Ouvert,20230621,Marché public,"45.4785346,-73.5760482"
10110,125416,20240820,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7221 Rue Saint-Hubert, Montréal, Québec",20250619,LA TOXICA MONTREAL,1600,LA TOXIQUE MONTREAL INC.,Montréal,Ouvert,20220901,Restaurant,"45.5413235,-73.6142121"
10060,125416,20240711,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7221 Rue Saint-Hubert, Montréal, Québec",20250429,LA TOXICA MONTREAL,1200,LA TOXIQUE MONTREAL INC.,Montréal,Ouvert,20220901,Restaurant,"45.5413235,-73.6142121"
10122,125765,20240813,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","2507 Rue Notre-Dame Ouest, Montréal, Québec",20250319,LULU EPICERIE,500,9430-3617 QUEBEC INC.,Montréal,Ouvert,20220831,Restaurant,"45.482931,-73.5754788"
9069,126408,20230327,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"4500 Av. du Parc, Montréal, Québec",20240126,DÉPANNEUR 911,1000,9476-6672 QUEBEC INC.,Montréal,Ouvert,20221220,Épicerie avec préparation,"45.5167431,-73.5897548"
9611,126492,20231130,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","1302 Av. du Mont-Royal Est, Montréal, Québec",20240916,BACARO PIZZERIA / TOMMY CAFE,400,9445-8106 QUEBEC INC.,Montréal,Ouvert,20230111,Restaurant,"45.52983,-73.5773094"
8837,125898,20221025,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","5000 Av. du Parc, Montréal, Québec",20231213,FARINE ET VANILLE,1000,FARINE ET VANILLE S.E.N.C.,Montréal,Ouvert,20220922,Boulangerie,"45.5189515,-73.5947015"
9925,128227,20240523,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","3704 Rue Notre-Dame Ouest, Montréal, Québec",20241218,RESTAURANT KHAO PEEYO,1000,14804236 CANADA INC.,Montréal,Ouvert,20240206,Restaurant,"45.4791908,-73.5814684"
9785,128227,20240314,"Les surfaces du matériel, de l'équipement, des ustensiles et des contenants qui entrent en contact direct avec les produits, à l'exception des fruits et légumes frais entiers qui ne font pas l'objet de préparation, doivent être faites d'un matériau:  1° qui ne peut être corrodé; résistant aux opérations de lavage, de nettoyage ou de désinfection; 3° non toxique et non en état ou en voie de putréfaction; 4° non absorbant et imperméable; 5° inaltérable par les produits et fabriqué de façon à ne pas altérer les produits. Ces surfaces doivent être exemptes de particules détachables, d'aspérités ou de fissures.","3704 Rue Notre-Dame Ouest, Montréal, Québec",20240502,RESTAURANT KHAO PEEYO,500,14804236 CANADA INC.,Montréal,Ouvert,20240206,Restaurant,"45.4791908,-73.5814684"
9902,128972,20240426,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","1456 Rue Saint-Mathieu, Montréal, Québec",20241218,SHUYI THE AUX PERLES,400,THE SHUYI GREENFIELD PARK INC.,Montréal,Ouvert,20240206,Restaurant,"45.4943686,-73.5805675"
9030,126064,20230202,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1120 Rue Décarie, St-Laurent, Québec",20240522,CENTRALE BERGHAM,3500,9450-1947 QUEBEC INC.,St-Laurent,Fermé changement d'exploitant,20230809,Restaurant service rapide,"45.5151101,-73.6845185"
9811,128996,20240319,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"1 Westmount Sq., Westmount, Québec",20241129,UGO PIZZERIA,1000,9489-8848 QUEBEC INC.,Westmount,Ouvert,20240214,Restaurant,"45.4872345,-73.5885888"
9883,129050,20240411,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1250 Rue Crescent, Montréal, Québec",20250321,LA PAAN VILLA RESTAURANT (CRESCENT),2000,9493-4429 QUEBEC INC.,Montréal,Ouvert,20240222,Restaurant,"45.496829,-73.5755904"
9332,126096,20230705,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","5152 Rue Beaubien Est, Montréal, Québec",20240522,LA PERLE ANTILLAISE,1500,RESTAURANT LA PERLE ANTILLAISE INC..,Montréal,Fermé,20240918,Restaurant,"45.5730421,-73.5703108"
9214,126314,20230608,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"7048 Rue Allard, LaSalle, Québec",20230912,LA MAISON DE BUN BUN,1000,9467-1005 QUEBEC INC.,LaSalle,Ouvert,20221220,Boulangerie,"45.448514,-73.6073953"
9663,126314,20240105,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"7048 Rue Allard, LaSalle, Québec",20240524,LA MAISON DE BUN BUN,2100,9467-1005 QUEBEC INC.,LaSalle,Ouvert,20221220,Boulangerie,"45.448514,-73.6073953"
9997,129062,20240618,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","4315 Rue Ontario Est, Montréal, Québec",20241015,RODEO GRILL,500,9501-8305 QUEBEC INC.,Montréal,Ouvert,20240227,Restaurant service rapide,"45.5528074,-73.5397848"
9934,126728,20240503,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","451 Av. Duluth Est, Montréal, Québec",20250403,L'GROS LUXE PLATEAU,3000,GROUPE SAINT PABLO HOSPITALITE INC.,Montréal,Ouvert,20230822,Restaurant,"45.5214479,-73.5753629"
9949,129219,20240529,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1644 Boul. Henri-Bourassa Est, Montréal, Québec",20250605,NAWA MARCHÉ AFRIQUE,1500,9505-9705 QUEBEC INC.,Montréal,Ouvert,20240416,Épicerie avec préparation,"45.5662803,-73.6599619"
10063,129219,20240724,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1644 Boul. Henri-Bourassa Est, Montréal, Québec",20250605,NAWA MARCHÉ AFRIQUE,1300,9505-9705 QUEBEC INC.,Montréal,Ouvert,20240416,Épicerie avec préparation,"45.5662803,-73.6599619"
9989,129222,20240522,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","445 Ch. du Bord-du-Lac-Lakeshore, Dorval, Québec",20241220,BISTRO BURGER TOWN,1000,9321-7594 QUEBEC INC.,Dorval,Ouvert,20240418,Restaurant service rapide,"45.4408288,-73.7307416"
9572,122087,20230928,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","4230 Boul. Saint-Jean, Local 107, Dollard-des-Ormeaux, Québec",20240918,TANOURA RESTAURANT,500,TANOURA,Dollard-des-Ormeaux,Ouvert,20200715,Restaurant,
9653,125968,20240105,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","325 Boul. Henri-Bourassa Est, Montréal, Québec",20250131,CHOPSTIX RESTAURANT,1000,9471-8459 QUEBEC INC.,Montréal,Ouvert,20221005,Restaurant,"45.553388,-73.6695429"
9848,125435,20240416,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","5461 Rue Sherbrooke Ouest, Montréal, Québec",20250326,RESTAURANT BOK,850,9462-1786 QUEBEC INC.,Montréal,Ouvert,20220718,Restaurant,"45.4728384,-73.6120435"
10137,129543,20240802,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","13900 Rue Notre-Dame Est, Montréal, Québec",20250617,LES RESIDENCES SOLEIL POINTE-AUX-TREMBLES,4000,6485944 CANADA INC.,Montréal,Ouvert,20240409,Résidence de personnes âgées,"45.665429,-73.492915"
9980,129543,20240510,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","13900 Rue Notre-Dame Est, Montréal, Québec",20250108,LES RESIDENCES SOLEIL POINTE-AUX-TREMBLES,3000,6485944 CANADA INC.,Montréal,Ouvert,20240409,Résidence de personnes âgées,"45.665429,-73.492915"
10101,129549,20240802,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","11980 Rue Sherbrooke Est, Montréal, Québec",20241002,PIZZA ELITE,1000,9503-1563 QUEBEC INC.,Montréal,Ouvert,20240607,Restaurant,"45.643026,-73.512919"
9807,127564,20240313,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","9143 Boul. Pie-IX, Local RC, Montréal, Québec",20250512,POULET NOUVEAU FELIX RESTAURANT,3000,9478-2281 QUEBEC INC.,Montréal,Ouvert,20230726,Restaurant,
9877,127564,20240418,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","9143 Boul. Pie-IX, Local RC, Montréal, Québec",20250512,POULET NOUVEAU FELIX RESTAURANT,3200,9478-2281 QUEBEC INC.,Montréal,Ouvert,20230726,Restaurant,
9872,126912,20240411,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"3532 Rue Jean-Talon Est, Montréal, Québec",20241220,TACOS DE LYON,1000,9463-5331 QUEBEC INC.,Montréal,Ouvert,20230309,Restaurant,"45.5613579,-73.5958629"
10100,126912,20240802,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","3532 Rue Jean-Talon Est, Montréal, Québec",20250319,TACOS DE LYON,500,9463-5331 QUEBEC INC.,Montréal,Ouvert,20230309,Restaurant,"45.5613579,-73.5958629"
10158,129595,20240910,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6352 Rue Pascal, Montréal-Nord, Québec",20250116,PIZZA POULET NEW YORK,1000,9509-7986 QUEBEC INC.,Montréal-Nord,Ouvert,20240722,Restaurant,"45.6175296,-73.6200917"
10502,129595,20250226,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6352 Rue Pascal, Montréal-Nord, Québec",20250618,PIZZA POULET NEW YORK,1000,9509-7986 QUEBEC INC.,Montréal-Nord,Ouvert,20240722,Restaurant,"45.6175296,-73.6200917"
10159,129595,20240910,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"6352 Rue Pascal, Montréal-Nord, Québec",20250116,PIZZA POULET NEW YORK,1000,9509-7986 QUEBEC INC.,Montréal-Nord,Ouvert,20240722,Restaurant,"45.6175296,-73.6200917"
10171,129651,20240930,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","733 Rue Cathcart, Montréal, Québec",20250312,CAFE PASTEQUE,1000,15379075 CANADA INC,Montréal,Ouvert,20240626,Restaurant,"45.5022029,-73.5698898"
10172,129651,20240930,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","733 Rue Cathcart, Montréal, Québec",20250312,CAFE PASTEQUE,400,15379075 CANADA INC,Montréal,Ouvert,20240626,Restaurant,"45.5022029,-73.5698898"
9838,127168,20240328,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1701 Boul. des Sources, Pointe-Claire, Québec",20240423,RESTAURANT SHING KEE,1000,9471-2593 QUEBEC INC.,Pointe-Claire,Ouvert,20230509,Restaurant,"45.4632273,-73.7833413"
9971,127240,20240510,"Le propriétaire ou l'exploitant d'un restaurant ou d'une entreprise effectuant la préparation d'aliments doit s'assurer que toutes les eaux provenant du restaurant ou de l'entreprise susceptibles d'entrer en contact avec des matières grasses sont, avant d'être déversées dans un ouvrage d'assainissement, traitées par un piège à matières grasses bien entretenu, installé et utilisé.","5204 Ch. Queen-Mary, Montréal, Québec",20240515,HO HE,1000,VENESSA AHMED,Montréal,Fermé,20250317,Restaurant,"45.4845168,-73.6281496"
9826,127202,20240320,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","300 Av. Duluth Est, Montréal, Québec",20250324,RESTAURANT DON JUAN,2500,RESTAURANT DON JUAN KABYLIE S.E.N.C.,Montréal,Fermé changement d'exploitant,20241017,Restaurant,"45.5197697,-73.5766352"
8969,123239,20221021,"Est passible de l'amende prévue au premier alinéa quiconque entrave ou tente d'entraver de quelque façon que ce soit le travail d'une personne autorisée ou d'un enquêteur dans l'exercice de ses fonctions notamment en l'induisant en erreur ou en tentant de le faire, en le molestant, l'intimidant, le gênant ou en l'injuriant ou, dans le cas d'une personne autorisée, en refusant ou en négligeant d'obéir à un ordre qu'elle est autorisée à émettre en vertu de la présente loi ou de ses règlements.","4050 Av. du Parc-La Fontaine, Montréal, Québec",20240201,PARC SANS GLUTEN,3000,"GHANMI, AHMED",Montréal,Ouvert,20210408,Pâtisserie/Boulangerie,"45.5244074,-73.5726972"
10133,127450,20240827,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6240 Boul. Saint-Laurent, Montréal, Québec",20250319,IL PAZZO CHANEB,1000,9490-0545 QUEBEC INC.,Montréal,Ouvert,20230623,Restaurant,"45.5288723,-73.6060187"
10116,127450,20240827,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6240 Boul. Saint-Laurent, Montréal, Québec",20250526,IL PAZZO CHANEB,750,9490-0545 QUEBEC INC.,Montréal,Ouvert,20230623,Restaurant,"45.5288723,-73.6060187"
10142,127547,20240903,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4135 Rue d' Amiens, Montréal-Nord, Québec",20250312,RESTAURANT LES 3 IMMIGRANTS,1000,BAR GRIOT VIETNAMIEN SUSHI S.A.,Montréal-Nord,Ouvert,20240801,Restaurant,"45.5896729,-73.6349624"
